po_id,sku_id,supplier_id,order_date,quantity,unit_price,lead_time_days,delivery_date
PO-07071,ELE-0015,SUP-010,19-02-2026,998,4824.95,6,25-02-2026
PO-07072,ELE-0006,SUP-013,15-01-2025,347,2035.22,40,24-02-2025
PO-07073,BRG-0002,SUP-012,21-04-2025,1184,2944.99,10,01-05-2025
PO-07074,CHE-0009,SUP-003,02-06-2026,1440,1676.6,12,14-06-2026
PO-07075,CHE-0017,SUP-006,06-04-2025,1344,828.31,11,17-04-2025
PO-07076,SEA-0020,SUP-009,23-04-2026,352,1228.86,8,01-05-2026
PO-07077,SEA-0010,SUP-007,17-11-2025,136,2282.12,7,24-11-2025
PO-07078,SEA-0010,SUP-007,13-11-2025,359,2182.54,7,20-11-2025
PO-07079,ELE-0011,SUP-002,14-10-2025,1908,1368.22,10,24-10-2025
PO-07080,CON-0014,SUP-013,26-06-2025,229,2750.54,47,12-08-2025
PO-07081,FIL-0008,SUP-012,25-07-2025,1366,1833.55,10,04-08-2025
PO-07082,FAS-0011,SUP-008,31-10-2025,1231,3574.38,13,13-11-2025
PO-07083,SEA-0005,SUP-011,06-03-2026,982,2184.63,15,21-03-2026
PO-07084,CON-0012,SUP-001,12-03-2025,1737,3363.83,8,20-03-2025
PO-07085,RAW-0015,SUP-003,17-05-2025,1348,2693.77,12,29-05-2025
PO-07086,CHE-0011,SUP-010,22-12-2025,1017,2340.11,6,28-12-2025
PO-07087,BRG-0006,SUP-005,23-03-2025,1179,1447.1,9,01-04-2025
PO-07088,FAS-0020,SUP-014,27-10-2025,1033,4661.87,12,08-11-2025
PO-07089,RAW-0012,SUP-002,02-02-2026,1324,1070.88,10,12-02-2026
PO-07090,SEA-0004,SUP-015,12-06-2026,1814,1209.18,9,21-06-2026
PO-07091,RAW-0018,SUP-008,14-10-2025,1224,2336.4,13,27-10-2025
PO-07092,CON-0007,SUP-008,26-01-2026,1992,1117.92,13,08-02-2026
PO-07093,ELE-0014,SUP-006,29-06-2025,633,2215.03,11,10-07-2025
PO-07094,RAW-0016,SUP-011,04-08-2025,207,3432.37,15,19-08-2025
PO-07095,SEA-0003,SUP-004,03-03-2026,663,2255.64,14,17-03-2026
PO-07096,FIL-0010,SUP-005,12-04-2025,771,501.55,9,21-04-2025
PO-07097,SEA-0016,SUP-010,11-04-2026,990,3719.66,6,17-04-2026
PO-07098,CON-0013,SUP-005,05-10-2025,1081,827.41,9,14-10-2025
PO-07099,CON-0005,SUP-012,29-05-2026,1517,1100.95,10,08-06-2026
PO-07100,CHE-0011,SUP-002,24-11-2025,260,2336.55,10,04-12-2025
PO-07101,FIL-0010,SUP-004,02-08-2025,1838,476.25,14,16-08-2025
PO-07102,ELE-0004,SUP-013,20-01-2026,1418,2845.42,47,08-03-2026
PO-07103,CHE-0017,SUP-010,06-05-2025,615,826.21,6,12-05-2025
PO-07104,ELE-0019,SUP-010,11-02-2025,830,963.87,6,17-02-2025
PO-07105,FIL-0006,SUP-002,21-03-2025,1720,990.98,10,31-03-2025
PO-07106,SEA-0006,SUP-013,13-08-2025,120,4368.03,36,18-09-2025
PO-07107,ELE-0016,SUP-005,09-05-2025,1282,2137.53,9,18-05-2025
PO-07108,CON-0006,SUP-014,14-03-2025,1300,1004.44,12,26-03-2025
PO-07109,ELE-0016,SUP-003,09-06-2026,1781,2183.65,12,21-06-2026
PO-07110,FAS-0019,SUP-013,05-05-2025,333,4474.6,43,17-06-2025
PO-07111,SEA-0015,SUP-010,23-05-2025,126,1694.08,6,29-05-2025
PO-07112,SEA-0008,SUP-012,16-07-2025,107,4916.1,10,26-07-2025
PO-07113,CHE-0014,SUP-005,31-12-2025,1795,1171.04,9,09-01-2026
PO-07114,CHE-0015,SUP-002,16-03-2025,598,2904.51,10,26-03-2025
PO-07115,RAW-0001,SUP-014,07-07-2025,571,2065.35,12,19-07-2025
PO-07116,RAW-0015,SUP-012,26-04-2026,266,3165.54,10,06-05-2026
PO-07117,ELE-0015,SUP-011,01-06-2026,1684,5252.04,15,16-06-2026
PO-07118,SEA-0013,SUP-003,27-03-2025,381,2574.27,12,08-04-2025
PO-07119,SEA-0003,SUP-011,15-02-2026,1184,2620.28,15,02-03-2026
PO-07120,CON-0019,SUP-005,30-08-2025,1762,2727.92,9,08-09-2025
PO-07121,SEA-0019,SUP-011,08-12-2025,933,4512.97,15,23-12-2025
PO-07122,FAS-0017,SUP-010,03-01-2025,1569,3844.94,6,09-01-2025
PO-07123,SEA-0010,SUP-015,12-07-2025,870,2132.02,9,21-07-2025
PO-07124,CON-0014,SUP-004,02-01-2025,1312,2718.25,14,16-01-2025
PO-07125,FIL-0003,SUP-006,21-08-2025,356,1186.97,11,01-09-2025
PO-07126,BRG-0015,SUP-005,10-10-2025,820,3153.01,9,19-10-2025
PO-07127,BRG-0007,SUP-014,16-05-2025,278,3007.34,12,28-05-2025
PO-07128,FAS-0005,SUP-003,09-11-2025,953,3086.36,12,21-11-2025
PO-07129,FAS-0003,SUP-010,07-04-2025,1891,903.51,6,13-04-2025
PO-07130,SEA-0006,SUP-011,07-01-2026,659,4036.39,15,22-01-2026
PO-07131,SEA-0009,SUP-012,21-04-2026,200,4144.08,10,01-05-2026
PO-07132,CHE-0019,SUP-005,22-02-2025,544,5002.92,9,03-03-2025
PO-07133,ELE-0012,SUP-007,14-02-2026,443,659.41,7,21-02-2026
PO-07134,CON-0014,SUP-002,16-02-2025,1756,2816.65,10,26-02-2025
PO-07135,BRG-0006,SUP-004,22-03-2026,496,1567.32,14,05-04-2026
PO-07136,FIL-0003,SUP-014,08-11-2025,1962,1070.85,12,20-11-2025
PO-07137,BRG-0014,SUP-002,24-04-2025,994,2133.86,10,04-05-2025
PO-07138,RAW-0017,SUP-014,07-11-2025,1869,4584.04,12,19-11-2025
PO-07139,FAS-0012,SUP-006,12-08-2025,152,3161.16,11,23-08-2025
PO-07140,ELE-0015,SUP-011,23-05-2026,140,4808.28,15,07-06-2026
PO-07141,BRG-0016,SUP-012,01-02-2026,668,1299.31,10,11-02-2026
PO-07142,FIL-0001,SUP-001,08-06-2025,1193,5208.78,8,16-06-2025
PO-07143,ELE-0015,SUP-014,12-05-2025,893,5136.94,12,24-05-2025
PO-07144,BRG-0008,SUP-002,09-03-2026,866,273.38,10,19-03-2026
PO-07145,ELE-0001,SUP-012,26-03-2025,1940,1005.58,10,05-04-2025
PO-07146,SEA-0019,SUP-011,29-05-2026,1126,4574.56,15,13-06-2026
PO-07147,CON-0007,SUP-012,11-08-2025,1317,1115.63,10,21-08-2025
PO-07148,RAW-0013,SUP-002,13-07-2025,481,572.46,10,23-07-2025
PO-07149,CHE-0011,SUP-010,23-06-2026,324,2360.68,6,29-06-2026
PO-07150,FAS-0008,SUP-002,22-03-2025,758,3082.46,10,01-04-2025
PO-07151,BRG-0005,SUP-011,25-12-2025,486,3341,15,09-01-2026
PO-07152,ELE-0017,SUP-015,10-08-2025,492,406.67,9,19-08-2025
PO-07153,FIL-0006,SUP-014,02-01-2026,1056,931.32,12,14-01-2026
PO-07154,CON-0002,SUP-002,08-01-2025,161,1836.94,10,18-01-2025
PO-07155,RAW-0018,SUP-007,16-08-2025,109,2212.21,7,23-08-2025
PO-07156,BRG-0016,SUP-008,24-03-2025,1874,1446.09,13,06-04-2025
PO-07157,RAW-0011,SUP-013,17-06-2026,603,1024.95,36,23-07-2026
PO-07158,BRG-0008,SUP-015,26-05-2026,961,302.76,9,04-06-2026
PO-07159,SEA-0004,SUP-014,27-12-2025,530,1099.37,12,08-01-2026
PO-07160,FIL-0002,SUP-015,09-09-2025,1015,2763.58,9,18-09-2025
PO-07161,SEA-0015,SUP-009,03-10-2025,1957,1834.36,8,11-10-2025
PO-07162,CHE-0011,SUP-009,28-02-2025,795,2294.14,8,08-03-2025
PO-07163,RAW-0002,SUP-005,22-02-2026,1830,1425.97,9,03-03-2026
PO-07164,RAW-0014,SUP-015,25-04-2026,126,4616.74,9,04-05-2026
PO-07165,CHE-0016,SUP-012,13-05-2025,346,4981.07,10,23-05-2025
PO-07166,FIL-0008,SUP-006,06-03-2026,1429,1673.79,11,17-03-2026
PO-07167,CHE-0009,SUP-003,23-04-2025,1542,1770.79,12,05-05-2025
PO-07168,BRG-0008,SUP-008,08-01-2026,929,271.47,13,21-01-2026
PO-07169,ELE-0012,SUP-004,05-05-2025,1127,681.69,14,19-05-2025
PO-07170,SEA-0016,SUP-004,02-02-2025,1113,3664.02,14,16-02-2025
PO-07171,ELE-0008,SUP-014,07-10-2025,936,1980.85,12,19-10-2025
PO-07172,FIL-0003,SUP-012,30-09-2025,306,1075.75,10,10-10-2025
PO-07173,BRG-0007,SUP-012,06-11-2025,679,2991.96,10,16-11-2025
PO-07174,FIL-0015,SUP-011,08-06-2026,1048,1258.82,15,23-06-2026
PO-07175,FIL-0016,SUP-010,01-05-2026,1890,3322.76,6,07-05-2026
PO-07176,BRG-0007,SUP-006,24-05-2026,260,2860.95,11,04-06-2026
PO-07177,SEA-0017,SUP-014,30-03-2025,720,5071.48,12,11-04-2025
PO-07178,SEA-0020,SUP-010,25-10-2025,1014,1167.61,6,31-10-2025
PO-07179,RAW-0012,SUP-003,08-08-2025,850,1219.64,12,20-08-2025
PO-07180,CHE-0017,SUP-006,14-01-2026,892,791.39,11,25-01-2026
PO-07181,CHE-0008,SUP-015,21-08-2025,1970,4592.56,9,30-08-2025
PO-07182,BRG-0011,SUP-006,23-04-2026,1913,3340.32,11,04-05-2026
PO-07183,FIL-0018,SUP-008,28-04-2026,1139,3856.82,13,11-05-2026
PO-07184,CON-0014,SUP-012,10-03-2026,230,2384.22,10,20-03-2026
PO-07185,FIL-0001,SUP-001,16-02-2026,1491,4968.82,8,24-02-2026
PO-07186,FIL-0012,SUP-007,19-10-2025,980,2618.16,7,26-10-2025
PO-07187,CHE-0016,SUP-013,13-03-2025,1033,4571.07,43,25-04-2025
PO-07188,FIL-0006,SUP-001,11-03-2025,500,832.57,8,19-03-2025
PO-07189,FAS-0009,SUP-005,22-08-2025,104,4521.12,9,31-08-2025
PO-07190,ELE-0007,SUP-007,19-02-2026,1683,2377.4,7,26-02-2026
PO-07191,SEA-0005,SUP-010,27-12-2025,1019,2205.21,6,02-01-2026
PO-07192,FIL-0001,SUP-003,26-05-2026,1711,4457.35,12,07-06-2026
PO-07193,FAS-0018,SUP-003,11-05-2025,197,2743.54,12,23-05-2025
PO-07194,ELE-0017,SUP-012,23-06-2026,691,416.19,10,03-07-2026
PO-07195,CHE-0018,SUP-015,19-03-2026,103,3016.73,9,28-03-2026
PO-07196,ELE-0018,SUP-012,27-02-2025,1676,829.9,10,09-03-2025
PO-07197,SEA-0019,SUP-014,28-01-2025,183,4678.35,12,09-02-2025
PO-07198,FAS-0005,SUP-009,10-03-2025,1412,3237.84,8,18-03-2025
PO-07199,FAS-0016,SUP-001,25-03-2025,1382,3629.14,8,02-04-2025
PO-07200,BRG-0019,SUP-011,12-05-2025,1523,3983.6,15,27-05-2025
PO-07201,ELE-0007,SUP-010,04-09-2025,615,2358.21,6,10-09-2025
PO-07202,ELE-0020,SUP-012,10-08-2025,1528,3758.62,10,20-08-2025
PO-07203,BRG-0014,SUP-005,08-03-2025,344,2001.43,9,17-03-2025
PO-07204,SEA-0019,SUP-008,14-06-2026,271,4769.04,13,27-06-2026
PO-07205,FIL-0009,SUP-003,08-06-2025,690,4647.65,12,20-06-2025
PO-07206,SEA-0012,SUP-014,20-08-2025,485,50.08,12,01-09-2025
PO-07207,BRG-0018,SUP-007,04-08-2025,1069,4772.65,7,11-08-2025
PO-07208,RAW-0005,SUP-015,28-07-2025,1714,1912.58,9,06-08-2025
PO-07209,BRG-0011,SUP-004,12-12-2025,1949,3557.49,14,26-12-2025
PO-07210,FAS-0019,SUP-009,08-01-2025,960,4663.76,8,16-01-2025
PO-07211,CON-0014,SUP-001,02-09-2025,1953,2335.64,8,10-09-2025
PO-07212,RAW-0002,SUP-005,20-04-2026,994,1422.67,9,29-04-2026
PO-07213,FAS-0020,SUP-003,30-10-2025,1475,4221.24,12,11-11-2025
PO-07214,RAW-0014,SUP-011,25-02-2025,382,4670.85,15,12-03-2025
PO-07215,BRG-0010,SUP-003,01-01-2025,939,1453.23,12,13-01-2025
PO-07216,BRG-0008,SUP-007,01-08-2025,339,279.4,7,08-08-2025
PO-07217,BRG-0012,SUP-015,10-06-2025,1464,885.69,9,19-06-2025
PO-07218,CHE-0020,SUP-012,29-04-2025,554,3025.63,10,09-05-2025
PO-07219,BRG-0004,SUP-006,20-08-2025,1684,3626.71,11,31-08-2025
PO-07220,FAS-0006,SUP-007,21-08-2025,1244,2310.92,7,28-08-2025
PO-07221,CHE-0018,SUP-009,01-07-2025,1530,3365.66,8,09-07-2025
PO-07222,CON-0013,SUP-010,17-01-2025,418,804.45,6,23-01-2025
PO-07223,ELE-0006,SUP-013,08-06-2026,1218,1940.03,39,17-07-2026
PO-07224,SEA-0002,SUP-009,29-07-2025,307,1743.09,8,06-08-2025
PO-07225,ELE-0011,SUP-007,07-05-2025,1397,1346.14,7,14-05-2025
PO-07226,FIL-0002,SUP-012,17-05-2026,524,2333.22,10,27-05-2026
PO-07227,CON-0018,SUP-010,13-08-2025,487,3352.8,6,19-08-2025
PO-07228,ELE-0004,SUP-010,15-11-2025,1822,2416.75,6,21-11-2025
PO-07229,FIL-0016,SUP-008,25-02-2026,1740,2880.14,13,10-03-2026
PO-07230,BRG-0016,SUP-007,03-12-2025,581,1329.85,7,10-12-2025
PO-07231,RAW-0008,SUP-010,25-01-2025,346,126.15,6,31-01-2025
PO-07232,RAW-0004,SUP-003,01-11-2025,1047,4799.42,12,13-11-2025
PO-07233,FIL-0012,SUP-005,26-09-2025,357,2443.52,9,05-10-2025
PO-07234,FAS-0020,SUP-013,29-05-2025,642,4339.95,44,12-07-2025
PO-07235,CHE-0002,SUP-010,15-04-2026,1908,2913.17,6,21-04-2026
PO-07236,RAW-0007,SUP-001,13-06-2026,1180,4286.47,8,21-06-2026
PO-07237,CHE-0011,SUP-005,07-04-2026,1613,2554.44,9,16-04-2026
PO-07238,CHE-0007,SUP-004,15-05-2025,690,489.11,14,29-05-2025
PO-07239,CON-0003,SUP-002,17-02-2026,531,3811.03,10,27-02-2026
PO-07240,RAW-0019,SUP-006,12-08-2025,1034,4570.39,11,23-08-2025
PO-07241,CON-0006,SUP-010,05-02-2025,148,929.53,6,11-02-2025
PO-07242,CON-0016,SUP-001,14-05-2026,950,2625.83,8,22-05-2026
PO-07243,ELE-0001,SUP-002,03-11-2025,411,906.74,10,13-11-2025
PO-07244,FAS-0005,SUP-001,16-07-2025,1271,2970.57,8,24-07-2025
PO-07245,ELE-0015,SUP-003,05-10-2025,123,5237.76,12,17-10-2025
PO-07246,FAS-0002,SUP-006,27-03-2025,1567,548.81,11,07-04-2025
PO-07247,RAW-0002,SUP-002,27-06-2025,1407,1433.4,10,07-07-2025
PO-07248,RAW-0016,SUP-013,16-03-2025,1830,3044.78,44,29-04-2025
PO-07249,CHE-0011,SUP-010,18-11-2025,260,2410.29,6,24-11-2025
PO-07250,BRG-0016,SUP-007,30-06-2025,918,1506.75,7,07-07-2025
PO-07251,SEA-0005,SUP-001,20-10-2025,625,2095.58,8,28-10-2025
PO-07252,FIL-0008,SUP-011,25-01-2026,572,1781.93,15,09-02-2026
PO-07253,CON-0004,SUP-010,07-05-2026,723,4170.57,6,13-05-2026
PO-07254,ELE-0004,SUP-009,11-04-2026,1132,2539.27,8,19-04-2026
PO-07255,RAW-0019,SUP-015,19-01-2026,119,4507.06,9,28-01-2026
PO-07256,RAW-0009,SUP-009,08-06-2025,652,4985.31,8,16-06-2025
PO-07257,ELE-0006,SUP-013,13-11-2025,132,2195.36,44,27-12-2025
PO-07258,ELE-0014,SUP-007,16-01-2025,496,1971.94,7,23-01-2025
PO-07259,RAW-0010,SUP-009,04-01-2026,1763,3865.96,8,12-01-2026
PO-07260,CON-0012,SUP-011,11-10-2025,1042,3025.27,15,26-10-2025
PO-07261,FAS-0007,SUP-015,28-05-2026,1728,3257.07,9,06-06-2026
PO-07262,ELE-0002,SUP-005,11-10-2025,1399,2110.77,9,20-10-2025
PO-07263,CON-0003,SUP-013,18-04-2025,834,3644.7,46,03-06-2025
PO-07264,CON-0014,SUP-014,11-01-2025,799,2557.48,12,23-01-2025
PO-07265,FIL-0007,SUP-003,16-04-2026,320,545.76,12,28-04-2026
PO-07266,RAW-0017,SUP-006,17-03-2025,235,5390.3,11,28-03-2025
PO-07267,ELE-0001,SUP-015,27-01-2026,283,1047.06,9,05-02-2026
PO-07268,SEA-0013,SUP-006,13-06-2026,1845,2901.24,11,24-06-2026
PO-07269,ELE-0013,SUP-005,29-07-2025,395,3095.29,9,07-08-2025
PO-07270,FAS-0014,SUP-013,29-07-2025,1809,4641.83,39,06-09-2025
PO-07271,ELE-0020,SUP-011,23-04-2026,1557,4019.67,15,08-05-2026
PO-07272,CHE-0002,SUP-015,21-01-2026,1557,3131.63,9,30-01-2026
PO-07273,RAW-0008,SUP-009,06-07-2025,1017,128.87,8,14-07-2025
PO-07274,RAW-0018,SUP-013,07-01-2026,1257,2035.48,41,17-02-2026
PO-07275,CON-0010,SUP-002,09-01-2025,784,1357.31,10,19-01-2025
PO-07276,CON-0011,SUP-013,31-10-2025,1883,4712.24,40,10-12-2025
PO-07277,CON-0014,SUP-001,07-07-2025,138,2561.79,8,15-07-2025
PO-07278,FIL-0015,SUP-001,07-01-2026,1956,1208,8,15-01-2026
PO-07279,ELE-0005,SUP-005,12-01-2025,1360,3687.21,9,21-01-2025
PO-07280,CON-0009,SUP-012,15-01-2025,772,2803.88,10,25-01-2025
PO-07281,CHE-0020,SUP-015,10-05-2025,1634,3398.55,9,19-05-2025
PO-07282,BRG-0009,SUP-003,22-01-2026,289,107.53,12,03-02-2026
PO-07283,FAS-0018,SUP-012,04-02-2026,645,2504.12,10,14-02-2026
PO-07284,FIL-0012,SUP-011,08-03-2025,1282,2235.78,15,23-03-2025
PO-07285,CON-0004,SUP-014,15-02-2025,1225,4053.49,12,27-02-2025
PO-07286,SEA-0003,SUP-003,31-03-2026,1973,2288.78,12,12-04-2026
PO-07287,FAS-0015,SUP-014,16-11-2025,666,3742.8,12,28-11-2025
PO-07288,FIL-0019,SUP-009,15-05-2025,325,3643.07,8,23-05-2025
PO-07289,CHE-0016,SUP-009,10-01-2025,1469,5420,8,18-01-2025
PO-07290,CON-0009,SUP-004,31-10-2025,399,2774.78,14,14-11-2025
PO-07291,ELE-0006,SUP-011,06-06-2025,1541,2278.87,15,21-06-2025
PO-07292,CON-0010,SUP-008,11-04-2026,1942,1485.73,13,24-04-2026
PO-07293,RAW-0010,SUP-004,02-03-2025,848,3966.48,14,16-03-2025
PO-07294,CHE-0014,SUP-015,05-06-2025,1310,1180.13,9,14-06-2025
PO-07295,CHE-0002,SUP-005,23-04-2026,1274,2854.67,9,02-05-2026
PO-07296,BRG-0017,SUP-002,17-08-2025,121,2526.92,10,27-08-2025
PO-07297,BRG-0003,SUP-015,29-10-2025,1677,3142.55,9,07-11-2025
PO-07298,CHE-0006,SUP-003,17-05-2025,207,382.74,12,29-05-2025
PO-07299,BRG-0015,SUP-007,28-04-2026,1141,2689.36,7,05-05-2026
PO-07300,CHE-0014,SUP-004,14-02-2026,847,1071.32,14,28-02-2026
PO-07301,FIL-0014,SUP-010,03-08-2025,399,1669.42,6,09-08-2025
PO-07302,FAS-0004,SUP-001,28-10-2025,877,2264.39,8,05-11-2025
PO-07303,CHE-0005,SUP-008,22-08-2025,1288,3423.92,13,04-09-2025
PO-07304,BRG-0010,SUP-013,23-10-2025,1931,1418.01,34,26-11-2025
PO-07305,BRG-0002,SUP-015,27-11-2025,1423,2791.68,9,06-12-2025
PO-07306,FIL-0018,SUP-012,06-06-2025,895,3967.13,10,16-06-2025
PO-07307,CHE-0013,SUP-015,07-08-2025,1020,1184.8,9,16-08-2025
PO-07308,ELE-0012,SUP-006,10-03-2025,443,668.11,11,21-03-2025
PO-07309,SEA-0015,SUP-004,13-12-2025,607,1786.07,14,27-12-2025
PO-07310,ELE-0002,SUP-009,22-07-2025,1703,2158.29,8,30-07-2025
PO-07311,ELE-0018,SUP-007,20-03-2025,217,836.64,7,27-03-2025
PO-07312,ELE-0014,SUP-008,02-10-2025,1738,1969.12,13,15-10-2025
PO-07313,CHE-0011,SUP-013,18-04-2025,534,2467.52,37,25-05-2025
PO-07314,CON-0009,SUP-004,16-06-2025,169,2365.92,14,30-06-2025
PO-07315,CON-0016,SUP-015,22-06-2025,245,2955.21,9,01-07-2025
PO-07316,CHE-0007,SUP-012,07-04-2025,1239,491.33,10,17-04-2025
PO-07317,FIL-0016,SUP-002,24-09-2025,1082,3166.46,10,04-10-2025
PO-07318,FIL-0007,SUP-006,21-06-2025,594,475.91,11,02-07-2025
PO-07319,CON-0001,SUP-009,21-11-2025,130,2241.57,8,29-11-2025
PO-07320,SEA-0003,SUP-012,20-06-2025,976,2276.41,10,30-06-2025
PO-07321,SEA-0009,SUP-008,13-04-2026,1280,4143.46,13,26-04-2026
PO-07322,ELE-0013,SUP-011,09-01-2025,344,3133.9,15,24-01-2025
PO-07323,CHE-0018,SUP-015,02-01-2025,1017,3375.12,9,11-01-2025
PO-07324,BRG-0018,SUP-014,25-05-2026,486,5421.65,12,06-06-2026
PO-07325,ELE-0019,SUP-012,10-05-2026,561,950.58,10,20-05-2026
PO-07326,CON-0016,SUP-001,06-03-2026,278,3094.09,8,14-03-2026
PO-07327,RAW-0006,SUP-015,01-12-2025,1098,1798.29,9,10-12-2025
PO-07328,RAW-0009,SUP-013,23-11-2025,1270,5423.84,46,08-01-2026
PO-07329,BRG-0017,SUP-005,23-06-2026,398,2658.7,9,02-07-2026
PO-07330,CHE-0016,SUP-002,20-07-2025,887,5236.99,10,30-07-2025
PO-07331,FAS-0006,SUP-013,27-08-2025,1453,2666.22,44,10-10-2025
PO-07332,FAS-0007,SUP-013,13-05-2025,499,3193.32,36,18-06-2025
PO-07333,SEA-0014,SUP-002,04-05-2026,753,4756.01,10,14-05-2026
PO-07334,CHE-0004,SUP-006,24-04-2026,1539,2667.71,11,05-05-2026
PO-07335,RAW-0017,SUP-012,04-04-2025,1357,4624.36,10,14-04-2025
PO-07336,ELE-0005,SUP-010,28-05-2026,1590,3758.27,6,03-06-2026
PO-07337,FAS-0002,SUP-005,24-01-2025,1536,523.23,9,02-02-2025
PO-07338,CHE-0001,SUP-015,30-05-2026,1344,2662.04,9,08-06-2026
PO-07339,BRG-0009,SUP-001,04-09-2025,739,111.45,8,12-09-2025
PO-07340,FAS-0016,SUP-004,07-01-2026,1467,4026.43,14,21-01-2026
PO-07341,FAS-0002,SUP-002,03-02-2025,829,515.52,10,13-02-2025
PO-07342,SEA-0008,SUP-012,04-04-2026,583,4361.25,10,14-04-2026
PO-07343,RAW-0018,SUP-008,22-10-2025,1240,2211.44,13,04-11-2025
PO-07344,ELE-0018,SUP-002,26-05-2025,1537,876.23,10,05-06-2025
PO-07345,ELE-0012,SUP-004,20-03-2026,326,659.36,14,03-04-2026
PO-07346,BRG-0012,SUP-012,21-03-2026,1266,962.92,10,31-03-2026
PO-07347,SEA-0011,SUP-011,04-10-2025,399,1821.23,15,19-10-2025
PO-07348,RAW-0005,SUP-012,12-09-2025,402,1896.26,10,22-09-2025
PO-07349,RAW-0017,SUP-006,29-07-2025,447,4486.61,11,09-08-2025
PO-07350,FIL-0013,SUP-002,16-07-2025,1395,943.97,10,26-07-2025
PO-07351,CHE-0012,SUP-003,11-05-2025,489,4148.16,12,23-05-2025
PO-07352,FAS-0011,SUP-006,13-07-2025,1917,3103.57,11,24-07-2025
PO-07353,CHE-0005,SUP-013,19-11-2025,406,3708.69,40,29-12-2025
PO-07354,BRG-0017,SUP-010,19-06-2025,1103,2807.19,6,25-06-2025
PO-07355,CHE-0001,SUP-015,09-04-2026,441,2367.08,9,18-04-2026
PO-07356,RAW-0010,SUP-005,26-02-2026,1580,3587.6,9,07-03-2026
PO-07357,CHE-0009,SUP-006,31-07-2025,386,1730.75,11,11-08-2025
PO-07358,SEA-0019,SUP-010,07-01-2026,600,5242.71,6,13-01-2026
PO-07359,FIL-0009,SUP-007,22-02-2025,1689,4488.76,7,01-03-2025
PO-07360,CHE-0014,SUP-008,08-01-2026,1881,1231.48,13,21-01-2026
PO-07361,ELE-0004,SUP-005,28-03-2026,1143,2689.65,9,06-04-2026
PO-07362,FIL-0006,SUP-013,27-08-2025,1532,931.2,46,12-10-2025
PO-07363,SEA-0013,SUP-012,30-03-2026,1435,2847.5,10,09-04-2026
PO-07364,RAW-0006,SUP-002,18-12-2025,248,1753.21,10,28-12-2025
PO-07365,ELE-0017,SUP-005,01-02-2025,1380,405.57,9,10-02-2025
PO-07366,RAW-0018,SUP-002,14-03-2026,1229,2054.82,10,24-03-2026
PO-07367,CHE-0017,SUP-006,03-07-2025,822,785.6,11,14-07-2025
PO-07368,CHE-0002,SUP-010,16-05-2025,1861,2879.64,6,22-05-2025
PO-07369,CHE-0003,SUP-010,30-05-2025,1947,577.45,6,05-06-2025
PO-07370,FIL-0011,SUP-001,01-02-2026,687,589.13,8,09-02-2026
PO-07371,RAW-0001,SUP-001,10-05-2025,1625,1970.65,8,18-05-2025
PO-07372,CHE-0007,SUP-013,01-06-2026,1763,429.42,36,07-07-2026
PO-07373,BRG-0017,SUP-001,27-05-2026,1560,2497.95,8,04-06-2026
PO-07374,FAS-0009,SUP-004,10-07-2025,1648,4405.18,14,24-07-2025
PO-07375,FIL-0002,SUP-006,25-12-2025,277,2800.55,11,05-01-2026
PO-07376,CON-0014,SUP-001,08-01-2025,384,2500.99,8,16-01-2025
PO-07377,RAW-0010,SUP-015,29-01-2026,681,3891.42,9,07-02-2026
PO-07378,SEA-0015,SUP-015,08-10-2025,496,2014.9,9,17-10-2025
PO-07379,CHE-0009,SUP-004,18-02-2025,1205,1865.38,14,04-03-2025
PO-07380,FAS-0005,SUP-013,07-11-2025,1530,2904.44,35,12-12-2025
PO-07381,SEA-0012,SUP-009,08-06-2026,1469,53.53,8,16-06-2026
PO-07382,FAS-0012,SUP-001,04-02-2025,897,3083.3,8,12-02-2025
PO-07383,CHE-0005,SUP-005,20-03-2026,1150,3191.49,9,29-03-2026
PO-07384,BRG-0015,SUP-003,17-11-2025,961,2644.35,12,29-11-2025
PO-07385,FAS-0003,SUP-001,15-04-2026,766,940.18,8,23-04-2026
PO-07386,CON-0018,SUP-008,19-05-2026,1964,3571.05,13,01-06-2026
PO-07387,SEA-0017,SUP-014,03-05-2025,1415,5158.8,12,15-05-2025
PO-07388,FAS-0017,SUP-011,04-06-2025,770,3902.63,15,19-06-2025
PO-07389,SEA-0004,SUP-001,15-02-2025,235,1161.07,8,23-02-2025
PO-07390,CHE-0006,SUP-005,05-06-2025,720,426.34,9,14-06-2025
PO-07391,CHE-0012,SUP-014,21-01-2026,1360,4074.57,12,02-02-2026
PO-07392,RAW-0020,SUP-013,01-12-2025,784,4099.15,40,10-01-2026
PO-07393,BRG-0016,SUP-014,30-08-2025,1149,1463.31,12,11-09-2025
PO-07394,FIL-0013,SUP-015,31-05-2025,1301,1004.71,9,09-06-2025
PO-07395,BRG-0019,SUP-007,14-02-2025,935,3752.14,7,21-02-2025
PO-07396,CON-0004,SUP-002,12-01-2025,958,4364.38,10,22-01-2025
PO-07397,RAW-0001,SUP-013,23-06-2025,1027,1857.99,38,31-07-2025
PO-07398,CHE-0019,SUP-013,30-08-2025,1302,4626.95,42,11-10-2025
PO-07399,FAS-0002,SUP-011,27-06-2025,1140,505.7,15,12-07-2025
PO-07400,ELE-0019,SUP-003,02-05-2025,1957,883.81,12,14-05-2025
